Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
40191 Santo Tomé del Puerto;;;Fuente de ingreso: otros ingresos;2021;2.422
40191 Santo Tomé del Puerto;;;Fuente de ingreso: otros ingresos;2020;1.897
40191 Santo Tomé del Puerto;;;Fuente de ingreso: otros ingresos;2019;2.422
40191 Santo Tomé del Puerto;;;Fuente de ingreso: otros ingresos;2018;1.765
40191 Santo Tomé del Puerto;;;Fuente de ingreso: otros ingresos;2017;1.744
40191 Santo Tomé del Puerto;;;Fuente de ingreso: otros ingresos;2016;1.893
40191 Santo Tomé del Puerto;;;Fuente de ingreso: otros ingresos;2015;1.775
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Renta bruta media por persona;2022;15.336
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Renta bruta media por persona;2021;14.130
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Renta bruta media por persona;2020;12.566
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Renta bruta media por persona;2019;13.070
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Renta bruta media por persona;2018;11.988
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Renta bruta media por persona;2017;11.239
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Renta bruta media por persona;2016;10.953
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Renta bruta media por persona;2015;10.645
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: salario;2022;7.714
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: salario;2021;6.386
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: salario;2020;5.584
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: salario;2019;6.456
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: salario;2018;6.324
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: salario;2017;5.784
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: salario;2016;5.476
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: salario;2015;5.149
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: pensiones;2022;4.347
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: pensiones;2021;3.762
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: pensiones;2020;3.427
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: pensiones;2019;3.232
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: pensiones;2018;2.750
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: pensiones;2017;2.801
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: pensiones;2016;2.772
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: pensiones;2015;2.862
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;305
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;565
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;755
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;220
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;385
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;390
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;350
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;270
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otras prestaciones;2022;995
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otras prestaciones;2021;995
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otras prestaciones;2020;903
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otras prestaciones;2019;740
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otras prestaciones;2018;763
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otras prestaciones;2017;520
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otras prestaciones;2016;462
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otras prestaciones;2015;589
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otros ingresos;2022;1.976
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otros ingresos;2021;2.422
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otros ingresos;2020;1.897
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otros ingresos;2019;2.422
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otros ingresos;2018;1.765
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otros ingresos;2017;1.744
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otros ingresos;2016;1.893
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;;Fuente de ingreso: otros ingresos;2015;1.775
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Renta bruta media por persona;2022;15.336
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Renta bruta media por persona;2021;14.130
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Renta bruta media por persona;2020;12.566
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Renta bruta media por persona;2019;13.070
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Renta bruta media por persona;2018;11.988
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Renta bruta media por persona;2017;11.239
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Renta bruta media por persona;2016;10.953
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Renta bruta media por persona;2015;10.645
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: salario;2022;7.714
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: salario;2021;6.386
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: salario;2020;5.584
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: salario;2019;6.456
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: salario;2018;6.324
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: salario;2017;5.784
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: salario;2016;5.476
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: salario;2015;5.149
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: pensiones;2022;4.347
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: pensiones;2021;3.762
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: pensiones;2020;3.427
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: pensiones;2019;3.232
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: pensiones;2018;2.750
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: pensiones;2017;2.801
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: pensiones;2016;2.772
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: pensiones;2015;2.862
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;305
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;565
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;755
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;220
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;385
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;390
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;350
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;270
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otras prestaciones;2022;995
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otras prestaciones;2021;995
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otras prestaciones;2020;903
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otras prestaciones;2019;740
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otras prestaciones;2018;763
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otras prestaciones;2017;520
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otras prestaciones;2016;462
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otras prestaciones;2015;589
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otros ingresos;2022;1.976
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otros ingresos;2021;2.422
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otros ingresos;2020;1.897
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otros ingresos;2019;2.422
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otros ingresos;2018;1.765
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otros ingresos;2017;1.744
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otros ingresos;2016;1.893
40191 Santo Tomé del Puerto;4019101 Santo Tomé del Puerto distrito 01;4019101001 Santo Tomé del Puerto sección 01001;Fuente de ingreso: otros ingresos;2015;1.775
40192 Sauquillo de Cabezas;;;Renta bruta media por persona;2022;15.539
40192 Sauquillo de Cabezas;;;Renta bruta media por persona;2021;14.108
40192 Sauquillo de Cabezas;;;Renta bruta media por persona;2020;12.949
40192 Sauquillo de Cabezas;;;Renta bruta media por persona;2019;12.855
40192 Sauquillo de Cabezas;;;Renta bruta media por persona;2018;12.784
40192 Sauquillo de Cabezas;;;Renta bruta media por persona;2017;13.127
40192 Sauquillo de Cabezas;;;Renta bruta media por persona;2016;11.857
40192 Sauquillo de Cabezas;;;Renta bruta media por persona;2015;11.635
40192 Sauquillo de Cabezas;;;Fuente de ingreso: salario;2022;7.028
40192 Sauquillo de Cabezas;;;Fuente de ingreso: salario;2021;6.228
40192 Sauquillo de Cabezas;;;Fuente de ingreso: salario;2020;5.713
40192 Sauquillo de Cabezas;;;Fuente de ingreso: salario;2019;5.510
40192 Sauquillo de Cabezas;;;Fuente de ingreso: salario;2018;5.445
40192 Sauquillo de Cabezas;;;Fuente de ingreso: salario;2017;5.051
40192 Sauquillo de Cabezas;;;Fuente de ingreso: salario;2016;4.885
40192 Sauquillo de Cabezas;;;Fuente de ingreso: salario;2015;5.256
40192 Sauquillo de Cabezas;;;Fuente de ingreso: pensiones;2022;4.058
40192 Sauquillo de Cabezas;;;Fuente de ingreso: pensiones;2021;3.869
40192 Sauquillo de Cabezas;;;Fuente de ingreso: pensiones;2020;3.564
40192 Sauquillo de Cabezas;;;Fuente de ingreso: pensiones;2019;3.561
40192 Sauquillo de Cabezas;;;Fuente de ingreso: pensiones;2018;3.408
40192 Sauquillo de Cabezas;;;Fuente de ingreso: pensiones;2017;3.687
40192 Sauquillo de Cabezas;;;Fuente de ingreso: pensiones;2016;3.676
40192 Sauquillo de Cabezas;;;Fuente de ingreso: pensiones;2015;3.116
40192 Sauquillo de Cabezas;;;Fuente de ingreso: prestaciones por desempleo;2022;98
40192 Sauquillo de Cabezas;;;Fuente de ingreso: prestaciones por desempleo;2021;146
40192 Sauquillo de Cabezas;;;Fuente de ingreso: prestaciones por desempleo;2020;395
40192 Sauquillo de Cabezas;;;Fuente de ingreso: prestaciones por desempleo;2019;222
40192 Sauquillo de Cabezas;;;Fuente de ingreso: prestaciones por desempleo;2018;101
40192 Sauquillo de Cabezas;;;Fuente de ingreso: prestaciones por desempleo;2017;196
40192 Sauquillo de Cabezas;;;Fuente de ingreso: prestaciones por desempleo;2016;215
40192 Sauquillo de Cabezas;;;Fuente de ingreso: prestaciones por desempleo;2015;264
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otras prestaciones;2022;1.280
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otras prestaciones;2021;1.284
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otras prestaciones;2020;1.259
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otras prestaciones;2019;1.225
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otras prestaciones;2018;1.187
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otras prestaciones;2017;1.116
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otras prestaciones;2016;927
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otras prestaciones;2015;731
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otros ingresos;2022;3.074
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otros ingresos;2021;2.623
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otros ingresos;2020;1.916
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otros ingresos;2019;2.278
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otros ingresos;2018;2.554
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otros ingresos;2017;3.070
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otros ingresos;2016;2.154
40192 Sauquillo de Cabezas;;;Fuente de ingreso: otros ingresos;2015;2.268
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Renta bruta media por persona;2022;15.539
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Renta bruta media por persona;2021;14.108
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Renta bruta media por persona;2020;12.949
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Renta bruta media por persona;2019;12.855
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Renta bruta media por persona;2018;12.784
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Renta bruta media por persona;2017;13.127
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Renta bruta media por persona;2016;11.857
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Renta bruta media por persona;2015;11.635
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: salario;2022;7.028
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: salario;2021;6.228
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: salario;2020;5.713
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: salario;2019;5.510
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: salario;2018;5.445
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: salario;2017;5.051
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: salario;2016;4.885
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: salario;2015;5.256
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: pensiones;2022;4.058
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: pensiones;2021;3.869
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: pensiones;2020;3.564
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: pensiones;2019;3.561
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: pensiones;2018;3.408
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: pensiones;2017;3.687
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: pensiones;2016;3.676
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: pensiones;2015;3.116
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;98
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;146
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;395
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;222
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;101
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;196
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;215
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;264
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otras prestaciones;2022;1.280
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otras prestaciones;2021;1.284
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otras prestaciones;2020;1.259
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otras prestaciones;2019;1.225
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otras prestaciones;2018;1.187
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otras prestaciones;2017;1.116
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otras prestaciones;2016;927
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otras prestaciones;2015;731
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otros ingresos;2022;3.074
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otros ingresos;2021;2.623
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otros ingresos;2020;1.916
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otros ingresos;2019;2.278
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otros ingresos;2018;2.554
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otros ingresos;2017;3.070
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otros ingresos;2016;2.154
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;;Fuente de ingreso: otros ingresos;2015;2.268
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Renta bruta media por persona;2022;15.539
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Renta bruta media por persona;2021;14.108
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Renta bruta media por persona;2020;12.949
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Renta bruta media por persona;2019;12.855
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Renta bruta media por persona;2018;12.784
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Renta bruta media por persona;2017;13.127
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Renta bruta media por persona;2016;11.857
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Renta bruta media por persona;2015;11.635
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: salario;2022;7.028
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: salario;2021;6.228
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: salario;2020;5.713
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: salario;2019;5.510
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: salario;2018;5.445
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: salario;2017;5.051
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: salario;2016;4.885
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: salario;2015;5.256
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: pensiones;2022;4.058
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: pensiones;2021;3.869
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: pensiones;2020;3.564
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: pensiones;2019;3.561
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: pensiones;2018;3.408
40192 Sauquillo de Cabezas;4019201 Sauquillo de Cabezas distrito 01;4019201001 Sauquillo de Cabezas sección 01001;Fuente de ingreso: pensiones;2017;3.687
