Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;238,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;365,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;496,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;490,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otras prestaciones;2022;660,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otras prestaciones;2021;636,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otras prestaciones;2020;587,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otras prestaciones;2019;647,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otras prestaciones;2018;609,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otras prestaciones;2017;498,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otras prestaciones;2016;212,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otras prestaciones;2015;653,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otros ingresos;2022;3.796,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otros ingresos;2021;3.225,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otros ingresos;2020;3.253,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otros ingresos;2019;2.528,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otros ingresos;2018;2.251,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otros ingresos;2017;2.285,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otros ingresos;2016;2.517,0
42209 Villar del Río;4220901 Villar del Río distrito 01;4220901001 Villar del Río sección 01001;Fuente de ingreso: otros ingresos;2015;2.802,0
42211 Villares de Soria, Los;;;Renta bruta media por persona;2022;20.185,0
42211 Villares de Soria, Los;;;Renta bruta media por persona;2021;19.328,0
42211 Villares de Soria, Los;;;Renta bruta media por persona;2020;17.453,0
42211 Villares de Soria, Los;;;Renta bruta media por persona;2019;.
42211 Villares de Soria, Los;;;Renta bruta media por persona;2018;.
42211 Villares de Soria, Los;;;Renta bruta media por persona;2017;.
42211 Villares de Soria, Los;;;Renta bruta media por persona;2016;.
42211 Villares de Soria, Los;;;Renta bruta media por persona;2015;.
42211 Villares de Soria, Los;;;Fuente de ingreso: salario;2022;.
42211 Villares de Soria, Los;;;Fuente de ingreso: salario;2021;.
42211 Villares de Soria, Los;;;Fuente de ingreso: salario;2020;.
42211 Villares de Soria, Los;;;Fuente de ingreso: salario;2019;.
42211 Villares de Soria, Los;;;Fuente de ingreso: salario;2018;.
42211 Villares de Soria, Los;;;Fuente de ingreso: salario;2017;.
42211 Villares de Soria, Los;;;Fuente de ingreso: salario;2016;.
42211 Villares de Soria, Los;;;Fuente de ingreso: salario;2015;.
42211 Villares de Soria, Los;;;Fuente de ingreso: pensiones;2022;.
42211 Villares de Soria, Los;;;Fuente de ingreso: pensiones;2021;.
42211 Villares de Soria, Los;;;Fuente de ingreso: pensiones;2020;.
42211 Villares de Soria, Los;;;Fuente de ingreso: pensiones;2019;.
42211 Villares de Soria, Los;;;Fuente de ingreso: pensiones;2018;.
42211 Villares de Soria, Los;;;Fuente de ingreso: pensiones;2017;.
42211 Villares de Soria, Los;;;Fuente de ingreso: pensiones;2016;.
42211 Villares de Soria, Los;;;Fuente de ingreso: pensiones;2015;.
42211 Villares de Soria, Los;;;Fuente de ingreso: prestaciones por desempleo;2022;.
42211 Villares de Soria, Los;;;Fuente de ingreso: prestaciones por desempleo;2021;.
42211 Villares de Soria, Los;;;Fuente de ingreso: prestaciones por desempleo;2020;.
42211 Villares de Soria, Los;;;Fuente de ingreso: prestaciones por desempleo;2019;.
42211 Villares de Soria, Los;;;Fuente de ingreso: prestaciones por desempleo;2018;.
42211 Villares de Soria, Los;;;Fuente de ingreso: prestaciones por desempleo;2017;.
42211 Villares de Soria, Los;;;Fuente de ingreso: prestaciones por desempleo;2016;.
42211 Villares de Soria, Los;;;Fuente de ingreso: prestaciones por desempleo;2015;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otras prestaciones;2022;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otras prestaciones;2021;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otras prestaciones;2020;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otras prestaciones;2019;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otras prestaciones;2018;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otras prestaciones;2017;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otras prestaciones;2016;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otras prestaciones;2015;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otros ingresos;2022;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otros ingresos;2021;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otros ingresos;2020;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otros ingresos;2019;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otros ingresos;2018;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otros ingresos;2017;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otros ingresos;2016;.
42211 Villares de Soria, Los;;;Fuente de ingreso: otros ingresos;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Renta bruta media por persona;2022;20.185,0
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Renta bruta media por persona;2021;19.328,0
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Renta bruta media por persona;2020;17.453,0
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Renta bruta media por persona;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Renta bruta media por persona;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Renta bruta media por persona;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Renta bruta media por persona;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Renta bruta media por persona;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: salario;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: salario;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: salario;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: salario;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: salario;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: salario;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: salario;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: salario;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: pensiones;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: pensiones;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: pensiones;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: pensiones;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: pensiones;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: pensiones;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: pensiones;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: pensiones;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otras prestaciones;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otras prestaciones;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otras prestaciones;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otras prestaciones;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otras prestaciones;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otras prestaciones;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otras prestaciones;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otras prestaciones;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otros ingresos;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otros ingresos;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otros ingresos;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otros ingresos;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otros ingresos;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otros ingresos;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otros ingresos;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;;Fuente de ingreso: otros ingresos;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Renta bruta media por persona;2022;20.185,0
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Renta bruta media por persona;2021;19.328,0
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Renta bruta media por persona;2020;17.453,0
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Renta bruta media por persona;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Renta bruta media por persona;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Renta bruta media por persona;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Renta bruta media por persona;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Renta bruta media por persona;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: salario;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: salario;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: salario;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: salario;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: salario;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: salario;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: salario;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: salario;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: pensiones;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: pensiones;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: pensiones;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: pensiones;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: pensiones;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: pensiones;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: pensiones;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: pensiones;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otras prestaciones;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otras prestaciones;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otras prestaciones;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otras prestaciones;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otras prestaciones;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otras prestaciones;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otras prestaciones;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otras prestaciones;2015;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otros ingresos;2022;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otros ingresos;2021;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otros ingresos;2020;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otros ingresos;2019;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otros ingresos;2018;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otros ingresos;2017;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otros ingresos;2016;.
42211 Villares de Soria, Los;4221101 Villares de Soria, Los distrito 01;4221101001 Villares de Soria, Los sección 01001;Fuente de ingreso: otros ingresos;2015;.
42212 Villasayas;;;Renta bruta media por persona;2022;14.941,0
42212 Villasayas;;;Renta bruta media por persona;2021;19.328,0
42212 Villasayas;;;Renta bruta media por persona;2020;17.453,0
42212 Villasayas;;;Renta bruta media por persona;2019;.
42212 Villasayas;;;Renta bruta media por persona;2018;.
42212 Villasayas;;;Renta bruta media por persona;2017;.
42212 Villasayas;;;Renta bruta media por persona;2016;.
42212 Villasayas;;;Renta bruta media por persona;2015;.
42212 Villasayas;;;Fuente de ingreso: salario;2022;.
42212 Villasayas;;;Fuente de ingreso: salario;2021;.
42212 Villasayas;;;Fuente de ingreso: salario;2020;.
42212 Villasayas;;;Fuente de ingreso: salario;2019;.
42212 Villasayas;;;Fuente de ingreso: salario;2018;.
42212 Villasayas;;;Fuente de ingreso: salario;2017;.
42212 Villasayas;;;Fuente de ingreso: salario;2016;.
42212 Villasayas;;;Fuente de ingreso: salario;2015;.
42212 Villasayas;;;Fuente de ingreso: pensiones;2022;.
42212 Villasayas;;;Fuente de ingreso: pensiones;2021;.
42212 Villasayas;;;Fuente de ingreso: pensiones;2020;.
42212 Villasayas;;;Fuente de ingreso: pensiones;2019;.
42212 Villasayas;;;Fuente de ingreso: pensiones;2018;.
42212 Villasayas;;;Fuente de ingreso: pensiones;2017;.
42212 Villasayas;;;Fuente de ingreso: pensiones;2016;.
42212 Villasayas;;;Fuente de ingreso: pensiones;2015;.
42212 Villasayas;;;Fuente de ingreso: prestaciones por desempleo;2022;.
42212 Villasayas;;;Fuente de ingreso: prestaciones por desempleo;2021;.
42212 Villasayas;;;Fuente de ingreso: prestaciones por desempleo;2020;.
42212 Villasayas;;;Fuente de ingreso: prestaciones por desempleo;2019;.
42212 Villasayas;;;Fuente de ingreso: prestaciones por desempleo;2018;.
42212 Villasayas;;;Fuente de ingreso: prestaciones por desempleo;2017;.
42212 Villasayas;;;Fuente de ingreso: prestaciones por desempleo;2016;.
42212 Villasayas;;;Fuente de ingreso: prestaciones por desempleo;2015;.
42212 Villasayas;;;Fuente de ingreso: otras prestaciones;2022;.
42212 Villasayas;;;Fuente de ingreso: otras prestaciones;2021;.
42212 Villasayas;;;Fuente de ingreso: otras prestaciones;2020;.
42212 Villasayas;;;Fuente de ingreso: otras prestaciones;2019;.
42212 Villasayas;;;Fuente de ingreso: otras prestaciones;2018;.
42212 Villasayas;;;Fuente de ingreso: otras prestaciones;2017;.
42212 Villasayas;;;Fuente de ingreso: otras prestaciones;2016;.
42212 Villasayas;;;Fuente de ingreso: otras prestaciones;2015;.
42212 Villasayas;;;Fuente de ingreso: otros ingresos;2022;.
42212 Villasayas;;;Fuente de ingreso: otros ingresos;2021;.
42212 Villasayas;;;Fuente de ingreso: otros ingresos;2020;.
42212 Villasayas;;;Fuente de ingreso: otros ingresos;2019;.
42212 Villasayas;;;Fuente de ingreso: otros ingresos;2018;.
42212 Villasayas;;;Fuente de ingreso: otros ingresos;2017;.
42212 Villasayas;;;Fuente de ingreso: otros ingresos;2016;.
42212 Villasayas;;;Fuente de ingreso: otros ingresos;2015;.
42212 Villasayas;4221201 Villasayas distrito 01;;Renta bruta media por persona;2022;14.941,0
42212 Villasayas;4221201 Villasayas distrito 01;;Renta bruta media por persona;2021;19.328,0
42212 Villasayas;4221201 Villasayas distrito 01;;Renta bruta media por persona;2020;17.453,0
42212 Villasayas;4221201 Villasayas distrito 01;;Renta bruta media por persona;2019;.
42212 Villasayas;4221201 Villasayas distrito 01;;Renta bruta media por persona;2018;.
42212 Villasayas;4221201 Villasayas distrito 01;;Renta bruta media por persona;2017;.
42212 Villasayas;4221201 Villasayas distrito 01;;Renta bruta media por persona;2016;.
42212 Villasayas;4221201 Villasayas distrito 01;;Renta bruta media por persona;2015;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: salario;2022;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: salario;2021;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: salario;2020;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: salario;2019;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: salario;2018;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: salario;2017;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: salario;2016;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: salario;2015;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: pensiones;2022;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: pensiones;2021;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: pensiones;2020;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: pensiones;2019;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: pensiones;2018;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: pensiones;2017;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: pensiones;2016;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: pensiones;2015;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otras prestaciones;2022;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otras prestaciones;2021;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otras prestaciones;2020;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otras prestaciones;2019;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otras prestaciones;2018;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otras prestaciones;2017;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otras prestaciones;2016;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otras prestaciones;2015;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otros ingresos;2022;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otros ingresos;2021;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otros ingresos;2020;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otros ingresos;2019;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otros ingresos;2018;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otros ingresos;2017;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otros ingresos;2016;.
42212 Villasayas;4221201 Villasayas distrito 01;;Fuente de ingreso: otros ingresos;2015;.
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Renta bruta media por persona;2022;14.941,0
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Renta bruta media por persona;2021;19.328,0
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Renta bruta media por persona;2020;17.453,0
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Renta bruta media por persona;2019;.
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Renta bruta media por persona;2018;.
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Renta bruta media por persona;2017;.
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Renta bruta media por persona;2016;.
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Renta bruta media por persona;2015;.
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Fuente de ingreso: salario;2022;.
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Fuente de ingreso: salario;2021;.
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Fuente de ingreso: salario;2020;.
42212 Villasayas;4221201 Villasayas distrito 01;4221201001 Villasayas sección 01001;Fuente de ingreso: salario;2019;.
