Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: pensiones;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: pensiones;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: pensiones;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: pensiones;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: pensiones;2015;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otras prestaciones;2022;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otras prestaciones;2021;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otras prestaciones;2020;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otras prestaciones;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otras prestaciones;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otras prestaciones;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otras prestaciones;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otras prestaciones;2015;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otros ingresos;2022;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otros ingresos;2021;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otros ingresos;2020;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otros ingresos;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otros ingresos;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otros ingresos;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otros ingresos;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;;Fuente de ingreso: otros ingresos;2015;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Renta bruta media por persona;2022;16.314
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Renta bruta media por persona;2021;17.695
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Renta bruta media por persona;2020;16.460
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Renta bruta media por persona;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Renta bruta media por persona;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Renta bruta media por persona;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Renta bruta media por persona;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Renta bruta media por persona;2015;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: salario;2022;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: salario;2021;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: salario;2020;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: salario;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: salario;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: salario;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: salario;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: salario;2015;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: pensiones;2022;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: pensiones;2021;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: pensiones;2020;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: pensiones;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: pensiones;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: pensiones;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: pensiones;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: pensiones;2015;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otras prestaciones;2022;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otras prestaciones;2021;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otras prestaciones;2020;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otras prestaciones;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otras prestaciones;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otras prestaciones;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otras prestaciones;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otras prestaciones;2015;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otros ingresos;2022;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otros ingresos;2021;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otros ingresos;2020;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otros ingresos;2019;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otros ingresos;2018;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otros ingresos;2017;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otros ingresos;2016;.
34179 Tabanera de Valdavia;3417901 Tabanera de Valdavia distrito 01;3417901001 Tabanera de Valdavia sección 01001;Fuente de ingreso: otros ingresos;2015;.
34180 Támara de Campos;;;Renta bruta media por persona;2022;18.382
34180 Támara de Campos;;;Renta bruta media por persona;2021;17.695
34180 Támara de Campos;;;Renta bruta media por persona;2020;16.460
34180 Támara de Campos;;;Renta bruta media por persona;2019;.
34180 Támara de Campos;;;Renta bruta media por persona;2018;.
34180 Támara de Campos;;;Renta bruta media por persona;2017;.
34180 Támara de Campos;;;Renta bruta media por persona;2016;.
34180 Támara de Campos;;;Renta bruta media por persona;2015;.
34180 Támara de Campos;;;Fuente de ingreso: salario;2022;.
34180 Támara de Campos;;;Fuente de ingreso: salario;2021;.
34180 Támara de Campos;;;Fuente de ingreso: salario;2020;.
34180 Támara de Campos;;;Fuente de ingreso: salario;2019;.
34180 Támara de Campos;;;Fuente de ingreso: salario;2018;.
34180 Támara de Campos;;;Fuente de ingreso: salario;2017;.
34180 Támara de Campos;;;Fuente de ingreso: salario;2016;.
34180 Támara de Campos;;;Fuente de ingreso: salario;2015;.
34180 Támara de Campos;;;Fuente de ingreso: pensiones;2022;.
34180 Támara de Campos;;;Fuente de ingreso: pensiones;2021;.
34180 Támara de Campos;;;Fuente de ingreso: pensiones;2020;.
34180 Támara de Campos;;;Fuente de ingreso: pensiones;2019;.
34180 Támara de Campos;;;Fuente de ingreso: pensiones;2018;.
34180 Támara de Campos;;;Fuente de ingreso: pensiones;2017;.
34180 Támara de Campos;;;Fuente de ingreso: pensiones;2016;.
34180 Támara de Campos;;;Fuente de ingreso: pensiones;2015;.
34180 Támara de Campos;;;Fuente de ingreso: prestaciones por desempleo;2022;.
34180 Támara de Campos;;;Fuente de ingreso: prestaciones por desempleo;2021;.
34180 Támara de Campos;;;Fuente de ingreso: prestaciones por desempleo;2020;.
34180 Támara de Campos;;;Fuente de ingreso: prestaciones por desempleo;2019;.
34180 Támara de Campos;;;Fuente de ingreso: prestaciones por desempleo;2018;.
34180 Támara de Campos;;;Fuente de ingreso: prestaciones por desempleo;2017;.
34180 Támara de Campos;;;Fuente de ingreso: prestaciones por desempleo;2016;.
34180 Támara de Campos;;;Fuente de ingreso: prestaciones por desempleo;2015;.
34180 Támara de Campos;;;Fuente de ingreso: otras prestaciones;2022;.
34180 Támara de Campos;;;Fuente de ingreso: otras prestaciones;2021;.
34180 Támara de Campos;;;Fuente de ingreso: otras prestaciones;2020;.
34180 Támara de Campos;;;Fuente de ingreso: otras prestaciones;2019;.
34180 Támara de Campos;;;Fuente de ingreso: otras prestaciones;2018;.
34180 Támara de Campos;;;Fuente de ingreso: otras prestaciones;2017;.
34180 Támara de Campos;;;Fuente de ingreso: otras prestaciones;2016;.
34180 Támara de Campos;;;Fuente de ingreso: otras prestaciones;2015;.
34180 Támara de Campos;;;Fuente de ingreso: otros ingresos;2022;.
34180 Támara de Campos;;;Fuente de ingreso: otros ingresos;2021;.
34180 Támara de Campos;;;Fuente de ingreso: otros ingresos;2020;.
34180 Támara de Campos;;;Fuente de ingreso: otros ingresos;2019;.
34180 Támara de Campos;;;Fuente de ingreso: otros ingresos;2018;.
34180 Támara de Campos;;;Fuente de ingreso: otros ingresos;2017;.
34180 Támara de Campos;;;Fuente de ingreso: otros ingresos;2016;.
34180 Támara de Campos;;;Fuente de ingreso: otros ingresos;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Renta bruta media por persona;2022;18.382
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Renta bruta media por persona;2021;17.695
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Renta bruta media por persona;2020;16.460
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Renta bruta media por persona;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Renta bruta media por persona;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Renta bruta media por persona;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Renta bruta media por persona;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Renta bruta media por persona;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: salario;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: salario;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: salario;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: salario;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: salario;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: salario;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: salario;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: salario;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: pensiones;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: pensiones;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: pensiones;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: pensiones;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: pensiones;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: pensiones;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: pensiones;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: pensiones;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otros ingresos;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otros ingresos;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otros ingresos;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otros ingresos;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otros ingresos;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otros ingresos;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otros ingresos;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;;Fuente de ingreso: otros ingresos;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Renta bruta media por persona;2022;18.382
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Renta bruta media por persona;2021;17.695
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Renta bruta media por persona;2020;16.460
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Renta bruta media por persona;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Renta bruta media por persona;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Renta bruta media por persona;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Renta bruta media por persona;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Renta bruta media por persona;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: salario;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: salario;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: salario;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: salario;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: salario;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: salario;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: salario;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: salario;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: pensiones;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: pensiones;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: pensiones;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: pensiones;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: pensiones;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: pensiones;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: pensiones;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: pensiones;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otras prestaciones;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otras prestaciones;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otras prestaciones;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otras prestaciones;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otras prestaciones;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otras prestaciones;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otras prestaciones;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otras prestaciones;2015;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otros ingresos;2022;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otros ingresos;2021;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otros ingresos;2020;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otros ingresos;2019;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otros ingresos;2018;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otros ingresos;2017;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otros ingresos;2016;.
34180 Támara de Campos;3418001 Támara de Campos distrito 01;3418001001 Támara de Campos sección 01001;Fuente de ingreso: otros ingresos;2015;.
34181 Tariego de Cerrato;;;Renta bruta media por persona;2022;15.997
34181 Tariego de Cerrato;;;Renta bruta media por persona;2021;15.260
34181 Tariego de Cerrato;;;Renta bruta media por persona;2020;14.599
34181 Tariego de Cerrato;;;Renta bruta media por persona;2019;14.299
34181 Tariego de Cerrato;;;Renta bruta media por persona;2018;13.809
34181 Tariego de Cerrato;;;Renta bruta media por persona;2017;13.170
34181 Tariego de Cerrato;;;Renta bruta media por persona;2016;13.033
34181 Tariego de Cerrato;;;Renta bruta media por persona;2015;12.609
34181 Tariego de Cerrato;;;Fuente de ingreso: salario;2022;9.556
34181 Tariego de Cerrato;;;Fuente de ingreso: salario;2021;8.921
34181 Tariego de Cerrato;;;Fuente de ingreso: salario;2020;8.860
34181 Tariego de Cerrato;;;Fuente de ingreso: salario;2019;9.212
34181 Tariego de Cerrato;;;Fuente de ingreso: salario;2018;9.313
34181 Tariego de Cerrato;;;Fuente de ingreso: salario;2017;8.743
34181 Tariego de Cerrato;;;Fuente de ingreso: salario;2016;8.724
34181 Tariego de Cerrato;;;Fuente de ingreso: salario;2015;8.179
34181 Tariego de Cerrato;;;Fuente de ingreso: pensiones;2022;4.369
34181 Tariego de Cerrato;;;Fuente de ingreso: pensiones;2021;4.027
34181 Tariego de Cerrato;;;Fuente de ingreso: pensiones;2020;3.594
34181 Tariego de Cerrato;;;Fuente de ingreso: pensiones;2019;3.475
34181 Tariego de Cerrato;;;Fuente de ingreso: pensiones;2018;2.986
34181 Tariego de Cerrato;;;Fuente de ingreso: pensiones;2017;2.979
34181 Tariego de Cerrato;;;Fuente de ingreso: pensiones;2016;2.953
34181 Tariego de Cerrato;;;Fuente de ingreso: pensiones;2015;3.130
34181 Tariego de Cerrato;;;Fuente de ingreso: prestaciones por desempleo;2022;488
34181 Tariego de Cerrato;;;Fuente de ingreso: prestaciones por desempleo;2021;639
34181 Tariego de Cerrato;;;Fuente de ingreso: prestaciones por desempleo;2020;818
34181 Tariego de Cerrato;;;Fuente de ingreso: prestaciones por desempleo;2019;439
34181 Tariego de Cerrato;;;Fuente de ingreso: prestaciones por desempleo;2018;381
34181 Tariego de Cerrato;;;Fuente de ingreso: prestaciones por desempleo;2017;453
34181 Tariego de Cerrato;;;Fuente de ingreso: prestaciones por desempleo;2016;355
